State,City,Organization Name,Facility Name,Application,SIC4,NAICS,Op Year,Latest Install Year,Capacity (kW),Prime Mover,Fuel Class - Prim Fuel,Last Verified,Project Profile Link,Microgrid,Critical Infrastructure,EPA Award Winner
NJ,Trenton,Trenton Biogas,Waste-to-Energy Facility,Wastewater Treatment,4952,22132,2018,2018,"1,109",Reciprocating Engine,BIOMASS - Digester Gas,2019,,,X,
NJ,Vineland,Rowan College of South Jersey,Rowan College of South Jersey Cumberland Campus,Colleges/Universities,8222,61121,2018,2018,250,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Weehawken,Hotel,Hotel,Hotels,7011,72112,2018,2018,75,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Avenel,Manufacturing Facility,Manufacturing Facility,Misc. Manufacturing,3999,339999,2017,2017,720,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,East Brunswick,Middlesex County Vocational and Technical Schools,MCVTS - East Brunswick Campus,Schools,8211,61111,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,East Hanover,East Hanover School District,East Hanover Middle School,Schools,8211,61111,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Freehold,AT&T,AT&T,Communications,4812,517312,2017,2017,600,Fuel Cell,NG - Natural Gas,2018,,,X,
NJ,Hainesport,Unison Energy / ShopRite,Eickhoff's Supermarket,Food Sales,5411,44511,2017,2017,850,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Hammonton,Kellogg Company,Kellogg Company,Food Processing,2053,311813,2017,2017,750,Fuel Cell,NG - Natural Gas,2018,,,,
NJ,Hillside,Industrial Facility,Industrial Facility,Misc. Manufacturing,3999,339999,2017,2017,440,Fuel Cell,NG - Natural Gas,2019,,,,
NJ,Jersey City,Summit Plaza Associates,Summit Plaza,Multi-Family Buildings,6513,53111,2017,2017,300,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Jersey City,Ellipse Jersey City,The Ellipse Apartments,Multi-Family Buildings,6513,53111,2017,2017,150,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Lakewood,Astor Chocolate / BluePoint Energy,Astor Chocolate,Food Processing,2066,31133,2005,2017,525,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Mays Landing,"Wal-Mart Stores, Inc",Wal-Mart,Wholesale/Retail,5331,452319,2017,2017,200,Fuel Cell,NG - Natural Gas,2018,,,,
NJ,Maywood,Maywood Public Schools,Maywood Avenue School,Schools,8211,61111,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Middletown,AT&T,AT&T Labs,Communications,4812,517312,2017,2017,"1,000",Fuel Cell,NG - Natural Gas,2018,,,X,
NJ,Morris Plains,Morris View Healthcare Center,Morris View Nursing Home,Nursing Homes,8051,62311,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Newark,RNJ Court Street Urban Renewal LLC,Court Towers Apartments,Multi-Family Buildings,6513,53111,2017,2017,35,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Oceanport,AcuteCare Management Services / Innovative Energy Strategies,Unity Place of Monmouth County,Hospitals,8062,62211,2017,2017,345,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Oradell,Oradell Public Schools,Oradell Public School,Schools,8211,61111,2017,2017,55,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Plainsboro,"Credit Suisse Securities, LLC",Credit Suisse,Commercial Buildings,6799,523910,2017,2017,750,Fuel Cell,NG - Natural Gas,2018,,,,
NJ,Toms River,Ocean County,Municipal Building,Misc. Services,8999,54199,2017,2017,600,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Trenton,AT&T,AT&T Data Center,Misc. Services,7374,51821,2017,2017,700,Fuel Cell,NG - Natural Gas,2018,,,X,
NJ,Turnersville,"Wal-Mart Stores, Inc",Wal-Mart Supercenter,Wholesale/Retail,5331,452319,2017,2017,250,Fuel Cell,NG - Natural Gas,2018,,,,
NJ,West Orange,West Orange Public Schools,West Orange High School,Schools,8211,61111,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Wharton,U.S. Army,Picatinny Arsenal,Military/Nat'l Security,9711,92811,2017,2017,"2,000",Reciprocating Engine,NG - Natural Gas,2019,,,X,
NJ,Williamstown,"Wal-Mart Stores, Inc",Wal-Mart Supercenter,Wholesale/Retail,5331,452319,2017,2017,300,Fuel Cell,NG - Natural Gas,2018,,,,
NJ,Woodbury,"Wal-Mart Stores, Inc",Wal-Mart Supercenter,Wholesale/Retail,5331,452319,2017,2017,300,Fuel Cell,NG - Natural Gas,2018,,,,
NJ,Burlington,Masonic Charity Foundation of New Jersey,Masonic Village,Nursing Homes,8052,623312,2016,2016,498,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Burlington,Unison Energy / ShopRite,Eickhoff's Supermarket,Food Sales,5411,44511,2016,2016,450,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Hoboken,1415 Park Ave Development,Park Place Apartments,Multi-Family Buildings,6513,53111,2016,2016,80,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Hoboken,VINE Apartments,VINE Apartments,Multi-Family Buildings,6513,53111,2016,2016,60,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Middlesex,Middlesex School District,Von E. Mauger Middle School,Schools,8211,61111,2016,2016,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Middlesex,Middlesex School District,Middlesex High School,Schools,8211,61111,2016,2016,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Newark,Office Building,Office Building,Commercial Buildings,6512,53312,2016,2016,65,Microturbine,NG - Natural Gas,2018,,,,
NJ,North Haledon,Innovative Energy Strategies,Super Foodtown,Food Sales,5411,44511,2016,2016,350,Reciprocating Engine,NG - Natural Gas,2017,,,,
NJ,Oakland,"2G Energy, ShopRite",ShopRite of Oakland,Food Sales,5411,44511,2016,2016,850,Reciprocating Engine,NG - Natural Gas,2019,,,,
NJ,Princeton,Princeton University,Princeton Data Center,Misc. Services,7374,51821,2016,2016,"1,900",Reciprocating Engine,NG - Natural Gas,2017,,,X,
NJ,Randolph,Sonic Development Inc.,Douglas Electrical Components Inc.,Instruments,3643,335931,2016,2016,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Succasunna,Roxbury Public Schools,Eisenhower Middle School,Schools,8211,61111,2016,2016,80,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Clinton,Clinton Energy LP / Energy Initiatives,Holiday Inn,Hotels,7011,72111,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Fort Lee,Hampshire House Condominium,Hampshire House,Multi-Family Buildings,6513,53111,2015,2015,80,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Hillsborough,Hillsborough Board of Education,Hillsborough High School,Schools,8211,61111,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Hillsborough,Hillsborough Board of Education,Hillsborough Middle School,Schools,8211,61111,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Hopewell,Bristol-Myers Squibb,Hopewell Cogeneration Plant,Chemicals,2834,325412,2015,2015,"4,000",Reciprocating Engine,NG - Natural Gas,2017,,,,
NJ,Little Ferry,Bergen County Utilities Authority,Bergen County Utilities Authority Wastewater Treatment,Wastewater Treatment,4952,22132,2008,2015,"4,200",Reciprocating Engine,BIOMASS - Biomass,2018,,,X,
NJ,Morris Plains,Parsippany-Troy Hills School District,Parsippany Hills High School,Schools,8211,61111,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,New Brunswick,New Brunswick Board of Education,New Brunswick High School,Schools,8211,61111,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,New Brunswick,New Brunswick Board of Education,New Brunswick Middle School,Schools,8211,61111,2015,2015,80,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,New Brunswick,New Brunswick Board of Education,McKinley Elementary School,Schools,8211,61111,2015,2015,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Toms River,Rose Garden Nursing and Rehabilitation Center,Rose Garden Nursing & Rehabilitation Center,Nursing Homes,8059,623312,2015,2015,80,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,West Orange,American DG Energy,Green Hill Retirement Community,Nursing Homes,8051,62311,2015,2015,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,West Orange,"Yanmar America, EnerSave",Wilshire Grand Hotel,Hotels,7011,72111,2015,2015,20,Reciprocating Engine,NG - Natural Gas,2015,,,,
NJ,,Hotel,Hotel,Hotels,7011,72111,2014,2014,10,Reciprocating Engine,NG - Natural Gas,2015,,,,
NJ,Lawrenceville,Rider University,Rider University,Colleges/Universities,8221,61131,2014,2014,"1,100",Reciprocating Engine,NG - Natural Gas,2016,,,X,
NJ,Margate City,Yanmar America Corporation,Steve & Cookie's by the Bay,Restaurants,5812,72211,2014,2014,20,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Montclair,Montclair State University,Montclair State University,Colleges/Universities,8221,61131,2014,2014,"5,400",Combustion Turbine,NG - Natural Gas,2017,,,X,
NJ,Newark,Hallmark Investments,Hallmark House,Multi-Family Buildings,6513,53111,2014,2014,100,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Sicklerville,Camden County Technical Schools,Camden County Technical School - Gloucester Township Campus,Schools,8211,61111,2014,2014,200,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Basking Ridge,Verizon Communications,Verizon Communications,Communications,4813,51331,2013,2013,"2,000",Fuel Cell,NG - Natural Gas,2015,,,X,
NJ,Glen Rock,Ridgewood Green LLC,Ridgewood Water Pollution Control,Wastewater Treatment,4952,22132,2013,2013,240,Reciprocating Engine,BIOMASS - Digester Gas,2018,,,X,
NJ,Jersey City,The Westin Jersey City Newport,The Westin Jersey City Newport,Hotels,7011,72111,2013,2013,300,Reciprocating Engine,NG - Natural Gas,2018,http://www.chptap.org/Data/projects/WestinJC-Project_Profile.pdf,,,
NJ,Jersey City,Laguna Apartments,Laguna,Multi-Family Buildings,6513,53111,2013,2013,80,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Newark,Aegis Energy Services,Newark Housing Authority,Multi-Family Buildings,6513,53111,2013,2013,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Newark,Aegis Energy Services,Newark Housing Authority,Multi-Family Buildings,6513,53111,2013,2013,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Newark,Aegis Energy Services,Newark Housing Authority,Multi-Family Buildings,6513,53111,2013,2013,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Newark,Aegis Energy Services,Newark Housing Authority,Multi-Family Buildings,6513,53111,2013,2013,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Newark,Aegis Energy Services,Newark Housing Authority,Multi-Family Buildings,6513,53111,2013,2013,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Voorhees,Genesis HealthCare,Kresson View Center,Nursing Homes,8051,62311,2013,2013,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Wayne,Metro YMCAs of the Oranges,Wayne YMCA,Amusement/Recreation,7991,71394,2013,2013,80,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,,Prodex,Wastewater Treatment Facility,Wastewater Treatment,4952,22132,2012,2012,"1,600",Combustion Turbine,BIOMASS - Digester Gas,2018,,,X,
NJ,Atlantic City,Atlantic City District Energy / Pepco Energy Services,Midtown Thermal Control Center,District Energy,4961,22133,2012,2012,"6,000",Combustion Turbine,NG - Natural Gas,2018,,,X,X
NJ,Basking Ridge,Fellowship Senior Living,Fellowship Village,Nursing Homes,8052,623311,2012,2012,225,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Belvidere,DSM Nutritional Products,DSM Nutritional Products,Food Processing,2023,311514,2012,2012,"9,520",Combustion Turbine,NG - Natural Gas,2012,,,,
NJ,Burlington,National Gypsum,National Gypsum,Pulp & Paper,2621,322121,2012,2012,"3,400",Combustion Turbine,NG - Natural Gas,2012,,,,
NJ,Elizabeth,Prodex,Wastewater Treatment Plant 1,Wastewater Treatment,4952,22132,2012,2012,"3,200",Reciprocating Engine,BIOMASS - Biomass,2014,,,X,
NJ,Jersey City,ENER-G Rudox,Saint Peter's University,Colleges/Universities,8221,613111,2012,2012,320,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Maplewood,School,School,Schools,8211,611111,2012,2012,380,Reciprocating Engine,NG - Natural Gas,2013,,,X,
NJ,New Gretna,"Capstone, Viking Yacht",Viking Yacht,Misc. Manufacturing,3900,339999,2012,2012,390,Microturbine,NG - Natural Gas,2018,,,,
NJ,Newark,Anheuser Busch,Brewery Cogeneration Plant,Food Processing,2082,31212,2012,2012,"7,650",Combined Cycle,NG - Natural Gas,2012,,,,
NJ,Newark,Mount Calvary Homes Apartments,Mount Calvary Homes Apartments - 100 Chadwick Ave,Multi-Family Buildings,6513,53111,2012,2012,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Summit,"Medesco, LLC",Overlook Medical Center,Hospitals,8062,62211,2012,2012,"3,000",Reciprocating Engine,NG - Natural Gas,2013,,,X,
NJ,Toms River,PPL Energy Services,Ocean County College,Colleges/Universities,8221,61131,2012,2012,"1,100",Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Willingboro,Wastewater Treatment Plant,Wastewater Treatment Plant,Wastewater Treatment,4952,221132,2012,2012,65,Microturbine,BIOMASS - Biomass,2013,,,X,
NJ,Hoboken,Stevens Institute of Technology / American DG Energy,Stevens Institute of Technology,Colleges/Universities,8222,61121,2009,2011,450,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Plainsboro,NRG Energy Center Princeton / Princeton Healthcare,University Medical Center of Princeton at Plainsboro,Hospitals,8062,62211,2011,2011,"4,600",Combustion Turbine,NG - Natural Gas,2015,,X,X,
NJ,Atlantic City,DCO Energy,Inlet District Energy Center / Revel Ocean Resort Casino,Hotels,7011,72111,2010,2010,"7,500",Other,NG - Natural Gas,2018,,,,
NJ,Belmar,South Monmouth Regional Sewerage Authority (SMRSA),Belmar Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2010,2010,280,Reciprocating Engine,BIOMASS - Digester Gas,2014,,,X,
NJ,Long Branch,Long Branch Wastewater Treatment Plant,Long Branch Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2010,2010,130,Microturbine,BIOMASS - Digester Gas,2016,,,X,
NJ,Neptune,Jersey Shore University Medical Center,Jersey Shore University Medical Center,Hospitals,8062,62211,2010,2010,"3,800",Reciprocating Engine,NG - Natural Gas,2016,,,X,
NJ,Phillipsburg,Warren Hospital,Warren Hospital,Hospitals,8062,62211,2010,2010,"1,100",Reciprocating Engine,NG - Natural Gas,2011,,,X,
NJ,Carneys Point,Salem Community College,Davidow Hall,Colleges/Universities,8222,61131,2009,2009,195,Microturbine,NG - Natural Gas,2016,,,X,
NJ,East Orange,"AES-NJ Cogen Co., Inc",Kuzuri Kijiji Apartments,Multi-Family Buildings,6513,53111,1997,2009,225,Reciprocating Engine,NG - Natural Gas,2009,,,,
NJ,Elizabeth,Joint Meeting of Essex & Union Counties,Elizabeth Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2009,2009,"2,400",Reciprocating Engine,BIOMASS - Digester Gas,2016,,,X,
NJ,Ewing,College of New Jersey,College of New Jersey,Colleges/Universities,8221,61131,2003,2009,"5,800",Combustion Turbine,NG - Natural Gas,2016,,X,X,X
NJ,Princeton,Princeton University,Princeton University Cogeneration Plant,Colleges/Universities,8221,61131,1996,2009,"15,150",Combustion Turbine,NG - Natural Gas,2016,,X,X,X
NJ,Raritan,Carlyle Group / Janssen Pharmaceuticals,Ortho-McNeil-Janssen Clinical Diagnostics,Chemicals,2834,325412,2009,2009,"3,000",Combustion Turbine,NG - Natural Gas,2018,,,,
NJ,West Deptford,Marina Energy / DCO Energy,Marina Thermal Facility / Borgata Casino,District Energy,4961,22133,2002,2009,"6,200",Combustion Turbine,NG - Natural Gas,2017,,,X,
NJ,Bordentown,Burlington County Landfill,Rutgers University EcoComplex,Solid Waste Facilities,4953,52212,2002,2008,370,Microturbine,BIOMASS - Landfill Gas,2018,,,,
NJ,Fort Dix,U.S. Army,Boiler House / Fort Dix Post Laundry,Military/Nat'l Security,7211,81232,1989,2008,90,Reciprocating Engine,NG - Natural Gas,2008,,,X,
NJ,Montvale,KPMG Data Center,KPMG Data Center,Misc. Services,7374,51421,2008,2008,840,Microturbine,NG - Natural Gas,2018,,,X,X
NJ,Newark,Essex Plaza - 1060 Broad Street,Senior Apartments,Multi-Family Buildings,6513,53111,2008,2008,300,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Vineland,Landis Sewerage Authority,Landis Sewerage Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2008,2008,170,Reciprocating Engine,BIOMASS - Digester Gas,2013,,,X,X
NJ,Woodbine,Cape May County Secure Landfill,Cape May County SLF,Solid Waste Facilities,4953,562212,2007,2008,450,Reciprocating Engine,BIOMASS - Landfill Gas,2018,,,,
NJ,Wyckoff,Christian Health Care Center,Christian Health Care Center,Nursing Homes,8051,62311,2008,2008,260,Microturbine,NG - Natural Gas,2018,,,X,
NJ,,Industrial Facility,Industrial Facility,Chemicals,2834,325412,2007,2007,"2,295",Combustion Turbine,NG - Natural Gas,2008,,,,
NJ,Glassboro,"Glassboro Cogeneration, Inc.",Rowan University,Colleges/Universities,8221,61131,1991,2007,"6,200",Combustion Turbine,NG - Natural Gas,2018,,,X,
NJ,Hackensack,Regent Care Center,Regent Care Center,Nursing Homes,8051,62311,2007,2007,140,Microturbine,NG - Natural Gas,2018,,,X,
NJ,Hackensack,"Browertown Associates, Inc.",Prospect Heights Care Center,Nursing Homes,8051,62311,2007,2007,140,Microturbine,NG - Natural Gas,2018,,,X,
NJ,Linden,Infineum USA,Bayway Chemical Plant,Petroleum Refining,2911,32411,2007,2007,275,Backpressure Steam Turbine,WASTE - Waste,2018,,,,
NJ,North Branch,Raritan Valley Community College,Raritan Valley Community College,Colleges/Universities,8222,61121,2007,2007,"1,425",Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,New Brunswick,Pharmaceutical Manufacturer,Pharmaceutical Manufacturer,Chemicals,2842,325613,2006,2006,100,Reciprocating Engine,NG - Natural Gas,2015,,,,
NJ,Newark,Aarhus United USA / Northern Power Systems,Aarhus United USA,Food Processing,2079,311225,2006,2006,385,Reciprocating Engine,BIOMASS - Biomass,2006,,,,
NJ,Newark,Georgia King Village Apartments,Apartments,Multi-Family Buildings,6513,53111,2006,2006,375,Reciprocating Engine,NG - Natural Gas,2007,,,,
NJ,Trenton,Trent Center Apartments / American DG,Trent Center East and West,Multi-Family Buildings,6513,53111,2006,2006,150,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Verona,Claridge House,Apartments,Multi-Family Buildings,6513,53111,2006,2006,75,Reciprocating Engine,NG - Natural Gas,2007,,,,
NJ,Bayonne,Bayonne Family YMCA,Bayonne Family YMCA,Amusement/Recreation,7991,71394,2005,2005,150,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,Bloomfield,Felicity Towers,Apartments,Multi-Family Buildings,6513,53111,2005,2005,75,Reciprocating Engine,NG - Natural Gas,2007,,,,
NJ,Cedar Grove,International Cogeneration Corporation,Cedar Grove Manor,Multi-Family Buildings,6513,53111,2005,2005,75,Reciprocating Engine,NG - Natural Gas,2018,,,,
NJ,East Orange,Nursing Home,Nursing Home,Nursing Homes,8051,62311,2005,2005,75,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NJ,Ewing,Homasote Company,Homesote Company,Wood Products,2493,321219,2005,2005,"3,900",Boiler/Steam Turbine,NG - Natural Gas,2015,,,,
NJ,Tenafly,"Concept Technology, Inc.",Jewish Community Center On The Palisades,Community Services,8322,62419,2005,2005,120,Reciprocating Engine,NG - Natural Gas,1990,,,,
NJ,West Orange,West Orange Senior Citizens Housing,West Orange Senior Citizens Housing,Nursing Homes,8051,62311,2005,2005,150,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Fort Lee,CRM Inc.,Fort Lee George Washington Bridge Hilton,Hotels,7011,72111,2004,2004,250,Microturbine,NG - Natural Gas,2005,,,,
NJ,Long Beach Island,Harvey Cedars Bible Conference Complex,Harvey Cedars Bible Conference Complex,Hotels,7032,721214,2004,2004,120,Microturbine,NG - Natural Gas,2013,,,,
NJ,Newark,DCO Energy,Essex County Correctional Facility,Justice/Public Order,9223,92214,2004,2004,"6,000",Reciprocating Engine,NG - Natural Gas,2018,,,X,
NJ,Pomona,Richard Stockton College of New Jersey / South Jersey Energy,Richard Stockton College of New Jersey,Colleges/Universities,8221,61131,2004,2004,200,Fuel Cell,NG - Natural Gas,2015,,,X,
NJ,Westfield,International Cogeneration Corporation,Westfield YMCA,Amusement/Recreation,7991,71394,2004,2004,150,Reciprocating Engine,NG - Natural Gas,2018,,,,X
NJ,Caldwell,Metro Energy Solutions,Borough of Caldwell Community Center,Amusement/Recreation,7997,71394,2003,2003,60,Reciprocating Engine,NG - Natural Gas,2004,,,,
